year,competition,match,mtype,bscore,rscore,blue_won,red_won,Blue_Traditional_Scoring_High,Blue_Traditional_Scoring_Low,Blue_Technical_Scoring,Blue_Autonomous_Scoring,Blue_Endgame,Blue_Fouls,Blue_Defense,Red_Traditional_Scoring_High,Red_Traditional_Scoring_Low,Red_Technical_Scoring,Red_Autonomous_Scoring,Red_Endgame,Red_Fouls,Red_Defense
2018,2018njtab,2018njtab_qf3m2,qf3m2,214,362,0,1,0.0,0.6849816849816849,0.7320717131474105,0.6974169741697417,0.3055555555555556,0.5333333333333334,0.4557425018288221,0.9562599049128369,0.7853479853479853,0.9231075697211156,0.6250922509225092,0.4444444444444444,0.8133333333333334,0.8899780541331385
2017,2017micen,2017micen_qf3m2,qf3m2,165,205,0,1,0.0,0.0,1.0,0.6071428571428571,0.5,0.9333333333333332,0.872628726287263,0.0,0.0,1.0,1.0,0.5,0.9666666666666667,0.8157181571815717
2018,2018ctwat,2018ctwat_qf3m3,qf3m3,340,491,0,1,0.17821782178217824,0.9154228855721395,0.9166666666666665,0.5157232704402516,0.35185185185185186,0.035897435897435735,0.20704845814977954,0.5991513437057991,0.9059701492537314,0.745,0.5849056603773585,0.7222222222222223,0.3661538461538461,0.6330396475770924
2018,2018migib,2018migib_qf1m2,qf1m2,187,346,0,1,0.16113744075829387,0.5917602996254682,0.7731958762886598,0.3222222222222222,0.16666666666666666,0.625,0.2177419354838709,1.0,0.6691635455680399,0.9257731958762886,0.6444444444444444,0.49074074074074076,0.8333333333333334,1.0
2019,2019mosl,2019mosl_qf2m1,qf2m1,53,74,0,1,0.4545454545454546,0.5531914893617021,0.48888888888888876,1.0,0.5555555555555555,1.0,0.7616580310880833,1.0,0.7659574468085107,0.7200000000000001,0.8000000000000002,0.48333333333333334,0.9428571428571427,0.8424870466321241
2019,2019waamv,2019waamv_qm13,qm13,38,35,1,0,0.0,0.5238095238095238,0.2410714285714286,0.8000000000000002,0.19047619047619047,0.2916666666666667,0.29885057471264365,0.7666666666666666,0.8333333333333334,0.8913690476190476,0.7777777777777778,0.2857142857142857,0.9004629629629629,0.689655172413793
2019,2019miliv,2019miliv_sf1m1,sf1m1,71,83,0,1,0.3888888888888889,0.875,0.5277777777777778,0.6999999999999998,0.375,0.875,0.9561403508771927,0.5185185185185185,0.8541666666666666,0.5925925925925926,1.0,0.5694444444444444,0.8055555555555557,0.736842105263158
2018,2018njbri,2018njbri_sf2m1,sf2m1,185,374,0,1,0.23986889153754468,0.8676470588235294,0.8220250521920668,0.6555891238670696,0.625,0.8076923076923078,0.5144946126218576,1.0,0.7657563025210083,0.9937369519832986,1.0,0.48412698412698413,0.8406593406593407,1.0
2019,2019ilrr,2019ilrr_qf1m1,qf1m1,47,61,0,1,0.09523809523809523,0.4583333333333333,0.456140350877193,1.0,0.3333333333333333,0.6666666666666666,0.3544303797468356,0.8571428571428571,0.7062500000000002,0.4491228070175439,0.7399999999999999,0.4666666666666666,0.7941666666666668,0.47689873417721534
2018,2018orore,2018orore_qf4m2,qf4m2,436,242,1,0,0.4139999999999999,1.0,0.7445867287543656,0.5794871794871795,0.12222222222222223,0.9046153846153846,0.5730043541364297,0.48,0.9151329243353783,0.3934807916181607,0.4358974358974359,0.3703703703703704,0.0,0.2888243831640056
2017,2017azpx,2017azpx_sf1m1,sf1m1,255,231,1,0,0.0,0.0,1.0,0.8692052980132449,0.7368421052631579,0.9400000000000001,0.001237842617152892,1.0,1.0,0.9633699633699634,1.0,1.0,0.7428571428571429,1.0
2018,2018milan,2018milan_qf3m2,qf3m2,196,476,0,1,0.0,0.5340314136125655,0.6515151515151516,0.3913043478260869,0.2777777777777778,1.0,0.12134411947728667,1.0,1.0,0.9747474747474748,1.0,0.4444444444444445,0.9666666666666667,1.0
2019,2019ilch,2019ilch_qf3m1,qf3m1,61,63,0,1,0.0,0.8461538461538461,0.1851851851851852,1.0,0.375,0.4375,0.14374999999999963,1.0,0.923076923076923,0.8796296296296294,0.75,0.2708333333333333,0.015625,0.47187499999999977
2019,2019new,2019new_sf2m2,sf2m2,65,70,0,1,0.27499999999999997,0.9290322580645162,0.5,1.0,0.5,0.9454545454545454,0.9836734693877552,0.3958333333333333,0.924731182795699,0.7222222222222222,0.9,0.5416666666666666,0.9772727272727272,0.9183673469387751
2017,2017chcmp,2017chcmp_sf2m1,sf2m1,470,445,1,0,0.0,0.0,1.0,0.7682926829268292,0.7333333333333333,1.0,0.6329966329966331,0.2611940298507463,1.0,1.0,0.9207317073170732,0.9166666666666666,0.8214285714285715,0.6026936026936027
2019,2019mnmi,2019mnmi_qf3m1,qf3m1,61,69,0,1,0.0,0.6956521739130435,0.27118644067796605,1.0,0.4444444444444444,0.8333333333333334,0.8409090909090912,0.20689655172413798,0.7826086956521738,0.6711864406779661,1.0,0.4166666666666667,0.5,0.8795454545454544
2017,2017micmp,2017micmp_sf1m1,sf1m1,470,260,1,0,0.12241379310344828,0.0,1.0,0.9014778325123153,0.8333333333333334,0.5555555555555557,0.2969432314410481,0.017241379310344824,0.0,1.0,0.7487684729064038,0.8333333333333334,0.22222222222222218,0.0
2017,2017nysu,2017nysu_sf1m2,sf1m2,215,250,0,1,0.04022346368715084,0.9333333333333332,1.0,0.6770833333333334,0.8249999999999998,1.0,1.0,0.03830806065442938,0.0,1.0,0.8277529761904763,0.8571428571428571,0.7214285714285715,0.8345864661654132
2019,2019pahat,2019pahat_qf3m1,qf3m1,64,66,0,1,0.3333333333333333,0.967741935483871,0.6666666666666666,1.0,0.3888888888888889,1.0,0.7393939393939396,0.0,0.989247311827957,0.753623188405797,1.0,0.47222222222222227,0.7142857142857143,0.2666666666666673
2018,2018hiho,2018hiho_qf2m1,qf2m1,383,273,1,0,0.4506916555109326,0.6001622060016221,0.7302118171683388,0.7807017543859649,0.4838709677419355,0.7083333333333334,0.5111226972540841,0.2690763052208835,0.832116788321168,0.5117056856187291,0.7236842105263158,0.2580645161290323,0.8000000000000002,0.5537017726798749
2019,2019onham,2019onham_qf3m2,qf3m2,49,87,0,1,0.0,0.7826086956521738,0.2432432432432432,1.0,0.20833333333333334,0.0,0.13605442176870713,0.6428571428571429,1.0,0.662162162162162,0.9333333333333332,0.5416666666666666,1.0,0.7573696145124714
2018,2018inmis,2018inmis_qf4m1,qf4m1,209,411,0,1,0.3222222222222222,0.4184308841843089,0.8632872503840247,0.9135802469135803,0.4444444444444445,0.5862068965517241,0.3173076923076923,0.6222222222222222,0.9694894146948941,1.0,0.7037037037037037,0.4444444444444444,0.01724137931034475,0.6881868131868133
2019,2019mxcm,2019mxcm_qf1m2,qf1m2,63,55,1,0,0.125,0.7894736842105262,1.0,1.0,0.4166666666666667,0.9375,0.5848445595854922,0.3333333333333333,0.9649122807017543,0.6095238095238095,0.8888888888888888,0.48148148148148157,0.0,0.4231433506044906
2019,2019marcm,2019marcm_qm2,qm2,111,80,1,0,0.8138528138528139,0.9933333333333333,0.923447860156721,0.8666666666666667,0.7738095238095237,0.5939849624060151,0.3492063492063495,0.6363636363636364,0.7991666666666667,0.7046413502109704,0.9583333333333334,0.28125,0.8421052631578947,0.6648148148148144
2019,2019chcmp,2019chcmp_qf2m2,qf2m2,91,81,1,0,1.0,0.8000000000000002,0.8777777777777778,1.0,0.5,0.4838709677419355,0.4600389863547754,0.7674418604651163,0.8000000000000002,0.8666666666666666,0.8000000000000002,0.6111111111111112,0.8064516129032259,0.0
2017,2017hiho,2017hiho_qf1m2,qf1m2,230,279,0,1,0.0,0.0,1.0,0.812274368231047,0.20000000000000004,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.818181818181818,1.0
2019,2019ksla,2019ksla_qm47,qm47,47,60,0,1,0.3333333333333333,0.65625,0.4444444444444445,0.8000000000000002,0.4375,0.8333333333333334,0.3917748917748918,0.5222222222222223,0.84375,0.7777777777777778,0.8055555555555555,0.4583333333333333,0.888888888888889,0.6010101010101009
2017,2017cars,2017cars_qf1m1,qf1m1,451,479,0,1,0.013590033975084936,0.0,1.0,0.47049689440993786,1.0,1.0,0.3596899224806203,0.27689694224235556,0.5,1.0,0.8268633540372671,0.9166666666666666,0.9,0.5116279069767441
2018,2018migay,2018migay_qf1m2,qf1m2,256,437,0,1,0.34801901743264657,0.8755555555555555,0.49352818371607515,0.9135135135135134,0.5888888888888889,0.4666666666666666,0.09801324503311232,0.4120443740095087,0.9901234567901233,0.8997912317327765,1.0,0.4444444444444445,1.0,0.40838852097130235
2019,2019ncgui,2019ncgui_qm40,qm40,60,26,1,0,0.3333333333333333,0.8293650793650794,0.5037037037037037,0.888888888888889,0.4305555555555556,0.19135802469135807,0.32469775474956836,0.26666666666666666,0.4920634920634921,0.6962962962962963,0.8888888888888888,0.20833333333333334,0.8518518518518517,0.5820379965457687
2017,2017cc,2017cc_qm64,qm64,280,345,0,1,0.28358902835890293,0.7333333333333334,1.0,0.7597292724196277,0.8202898550724638,0.8287878787878787,0.46531322505800476,0.28358902835890293,0.7333333333333334,1.0,0.6582064297800339,0.8782608695652173,0.7075757575757575,0.535913158766987
2019,2019cttd,2019cttd_sf2m3,sf2m3,63,61,1,0,0.3968253968253968,0.8076923076923078,0.5363984674329502,0.7777777777777778,0.5555555555555555,0.818181818181818,0.5160075329566857,1.0,0.9153846153846154,1.0,1.0,0.5333333333333333,0.3999999999999999,0.8338983050847458
2018,2018iacf,2018iacf_qf1m2,qf1m2,164,467,0,1,0.023529411764705882,0.8059701492537313,0.736842105263158,0.38461538461538464,0.13888888888888887,0.5,0.0,0.926470588235294,0.8619402985074628,1.0,1.0,0.3333333333333333,0.25,0.9391435011269723
2018,2018cars,2018cars_sf1m1,sf1m1,214,425,0,1,0.31089108910891095,0.7034313725490194,0.816989247311828,0.6723270440251571,0.5972222222222222,0.9107843137254902,0.7163199603764241,0.9188118811881189,0.8573529411764705,0.7741935483870969,0.9094339622641509,0.6555555555555556,0.8588235294117648,1.0
2019,2019miken,2019miken_f1m1,f1m1,117,114,1,0,1.0,1.0,1.0,1.0,0.625,0.9761904761904762,0.6216216216216217,0.7058823529411765,0.9574468085106383,0.8309859154929576,1.0,0.5833333333333334,0.9761904761904762,0.8333333333333334
2017,2017micmp4,2017micmp4_qf3m2,qf3m2,466,255,1,0,0.005847953216374269,0.0,1.0,1.0,0.6666666666666666,0.7333333333333334,1.0,1.0,0.9185185185185184,1.0,0.6120689655172414,0.888888888888889,0.11111111111111116,0.9014084507042254
2017,2017onwin,2017onwin_sf1m2,sf1m2,445,252,1,0,0.008680555555555556,0.0,1.0,0.8139534883720931,0.8124999999999997,0.9666666666666667,0.8132530120481927,0.4761904761904763,0.0,1.0,1.0,0.9107142857142856,0.8000000000000002,0.4320137693631672
2019,2019marcm,2019marcm_qm49,qm49,60,70,0,1,0.4444444444444444,0.7622222222222224,0.5625879043600562,0.9666666666666667,0.28472222222222227,0.8157894736842105,0.7037037037037034,0.585858585858586,0.8633333333333334,0.669479606188467,1.0,0.5555555555555556,0.2456140350877193,0.6913580246913581
2018,2018miken,2018miken_sf1m1,sf1m1,331,443,0,1,0.4557427258805513,0.8735294117647059,0.9819314641744548,0.8277372262773722,0.5555555555555555,0.8333333333333334,0.5728723404255319,1.0,0.9877450980392156,0.960539979231568,0.8686131386861313,0.7222222222222223,0.7638888888888888,1.0
2019,2019inwla,2019inwla_qf2m1,qf2m1,53,71,0,1,0.90625,0.71875,0.7904411764705883,0.7916666666666666,0.5833333333333334,0.5078125,0.5588578088578087,0.16666666666666666,0.9583333333333334,0.8333333333333335,0.6666666666666666,0.5555555555555556,0.6249999999999999,0.3535353535353532
2019,2019iscmp,2019iscmp_sf2m1,sf2m1,41,67,0,1,0.48913043478260865,0.734375,0.6428571428571428,0.775,0.5104166666666666,0.6451612903225807,0.5723314606741571,0.30434782608695654,0.8250000000000001,0.6857142857142856,1.0,0.44999999999999996,0.8838709677419355,0.6741573033707865
2017,2017cars,2017cars_f1m1,f1m1,523,518,1,0,1.0,0.6666666666666666,1.0,0.9736024844720498,1.0,0.9333333333333332,0.6067183462532298,0.856172140430351,1.0,1.0,0.9420289855072465,0.888888888888889,0.9111111111111111,0.37312661498708005
2017,2017mncmp,2017mncmp_qf3m1,qf3m1,377,408,0,1,1.0,0.0,1.0,1.0,0.777777777777778,0.0,1.0,0.9831325301204817,1.0,1.0,0.8144329896907215,0.8000000000000002,0.5161290322580645,0.35844155844155806
2018,2018micmp3,2018micmp3_qf2m2,qf2m2,270,408,0,1,0.2666184971098266,1.0,0.5575980392156863,0.8444444444444444,0.2777777777777778,0.0,0.0,0.8486271676300577,0.9558823529411765,0.6020220588235294,0.9666666666666667,0.4305555555555555,0.2666666666666667,0.7089920948616605
2018,2018week0,2018week0_qm13,qm13,303,217,1,0,0.4889415481832544,0.7741889175997704,0.8014814814814814,0.5771857923497268,0.358974358974359,0.6296296296296297,0.2000946073793756,0.6903633491311217,0.9348262991673845,0.6437037037037037,0.7595628415300547,0.2735042735042735,0.2962962962962963,0.18543046357615892
2017,2017azpx,2017azpx_qf3m1,qf3m1,235,300,0,1,0.022012578616352207,0.0,1.0,0.6181015452538632,0.8596491228070176,0.5,0.4518125552608309,0.0,0.0,1.0,0.662251655629139,1.0,0.6571428571428571,0.48541114058355433
2019,2019nhdur,2019nhdur_qm68,qm68,56,80,0,1,0.5909090909090909,0.6879432624113475,0.6481481481481481,0.8000000000000002,0.3422619047619048,0.9607843137254902,0.609062980030722,0.7424242424242425,0.8439716312056738,0.7962962962962963,0.8666666666666667,0.625,1.0,0.5053763440860218
2019,2019orore,2019orore_qf3m2,qf3m2,74,55,1,0,0.380952380952381,1.0,0.6628571428571429,1.0,0.4761904761904762,0.5978835978835979,0.980952380952381,0.2962962962962963,0.8364779874213836,0.5333333333333333,0.8000000000000002,0.3333333333333333,0.8518518518518517,1.0
2018,2018ilrr,2018ilrr_qf1m1,qf1m1,197,462,0,1,0.022653721682847894,0.9754901960784313,0.3238095238095238,0.7984496124031008,0.027777777777777776,0.5238095238095237,0.17399804496578697,0.627831715210356,0.9162581699346406,0.46507936507936504,0.7364341085271318,0.4953703703703704,0.5793650793650794,0.4112088628217661
2018,2018vahay,2018vahay_qm69,qm69,187,373,0,1,0.34810495626822163,0.9712658227848102,0.949767981438515,0.8238095238095239,0.15277777777777776,0.9049999999999999,0.3884083044982698,0.3960155490767736,0.8308016877637131,0.9551430781129158,0.873015873015873,0.4351851851851852,0.611111111111111,0.4163783160322952
2018,2018txel,2018txel_sf2m1,sf2m1,434,149,1,0,0.1876788098416937,0.9790940766550523,0.9200139713587147,1.0,0.2380952380952381,0.0,0.33507921958884385,0.38931909212283045,0.7235772357723578,0.6190709046454768,0.9750972762645912,0.3666666666666667,0.11851851851851862,0.3195233730522459
2018,2018chcmp,2018chcmp_qf2m1,qf2m1,305,466,0,1,0.010840108401084009,0.7463235294117648,0.8557844690966719,0.6296296296296297,0.4166666666666667,0.0,0.0,1.0,0.84375,0.7369255150554674,0.6111111111111112,0.3194444444444444,0.3636363636363636,0.7426229508196721
2019,2019milin,2019milin_qf1m1,qf1m1,80,73,1,0,0.9090909090909092,1.0,0.7624113475177307,0.9333333333333332,0.5416666666666666,0.5,0.9230769230769224,0.5454545454545455,0.9375,0.6382978723404256,0.8000000000000002,0.6666666666666666,1.0,0.24615384615384572
2019,2019utwv,2019utwv_sf2m1,sf2m1,56,59,0,1,0.1391304347826087,0.8000000000000002,0.7999999999999999,0.9200000000000003,0.4166666666666667,1.0,0.7037593984962406,0.0,0.9024943310657596,0.8793650793650793,1.0,0.49206349206349204,0.753968253968254,0.7934121016827783
2018,2018mibg,2018mibg_qm1,qm1,335,199,1,0,0.644140989729225,0.8695144724556488,0.8269329237071172,0.8262322472848789,0.33465608465608465,0.9708994708994708,0.7125502645502645,0.26102941176470584,0.7573529411764705,0.467741935483871,0.4385964912280702,0.13888888888888887,0.47222222222222215,0.2671111111111111
2019,2019micen,2019micen_qf2m2,qf2m2,50,61,0,1,0.0,0.8125,0.3255813953488371,1.0,0.3333333333333333,0.9117647058823529,1.0,0.0,0.84375,0.9360465116279069,1.0,0.3333333333333333,1.0,0.8873239436619716
2018,2018alhu,2018alhu_qf2m1,qf2m1,325,243,1,0,0.11047345767575323,0.9020902090209021,1.0,0.942857142857143,0.5370370370370371,1.0,0.63019781994348,0.6769010043041609,0.8135313531353136,0.3265822784810127,0.8685714285714287,0.26666666666666666,0.9864406779661018,0.45611626968106594
2018,2018bcvi,2018bcvi_qm53,qm53,269,367,0,1,0.5848595848595849,0.8264903905006733,0.9093692934400899,0.6038769490096924,0.35185185185185186,0.8148571428571428,0.8190675851053211,0.2811016144349478,0.75955441302485,0.4843002294329728,0.5109144542772862,0.24074074074074078,0.5173333333333333,0.6092709061262522
2017,2017incmp,2017incmp_qm46,qm46,368,248,1,0,0.02936507936507936,0.0,1.0,0.8647619047619046,0.782608695652174,0.5277777777777778,0.674397859054416,0.351984126984127,0.3333333333333333,1.0,0.8166666666666668,0.8164251207729469,0.7361111111111112,0.5244325503023095
2019,2019flor,2019flor_qf3m2,qf3m2,45,42,1,0,0.0,0.660377358490566,0.1111111111111111,0.8000000000000002,0.4444444444444444,0.6969696969696969,0.4782608695652177,0.380952380952381,1.0,0.7619047619047619,0.9714285714285712,0.4880952380952381,0.7662337662337663,0.9565217391304349
2017,2017onwin,2017onwin_qf4m2,qf4m2,255,422,0,1,0.0,0.0,1.0,0.48837209302325585,0.5624999999999999,0.5,0.5030120481927711,0.06944444444444446,0.0,1.0,0.5896640826873385,0.8124999999999997,0.9666666666666667,1.0
2019,2019mxcm,2019mxcm_qm24,qm24,29,47,0,1,0.08333333333333333,0.7894736842105262,0.8952380952380953,0.94017094017094,0.4305555555555555,0.7916666666666666,0.5712435233160621,0.4444444444444444,0.8657059314954051,0.6857142857142856,0.8481888481888481,0.38888888888888884,0.8174603174603176,0.6799078871617731
2019,2019orore,2019orore_qm51,qm51,73,51,1,0,0.5925925925925926,0.8474842767295597,0.8533333333333334,0.9,0.3333333333333333,0.5185185185185185,0.3416666666666668,0.2222222222222222,0.7704402515723269,0.5866666666666666,1.0,0.20833333333333334,0.7777777777777778,0.05555555555555555
2018,2018miket,2018miket_sf1m2,sf1m2,271,130,1,0,1.0,0.8468137254901961,1.0,0.6881720430107526,0.4444444444444445,0.9545454545454547,1.0,0.7472014925373135,0.6360294117647058,0.8462068965517243,0.7016129032258064,0.3194444444444445,0.8863636363636364,0.7349177330895792
2018,2018inwla,2018inwla_sf2m1,sf2m1,350,395,0,1,0.5564102564102564,1.0,0.9848484848484848,0.882758620689655,0.638888888888889,0.9545454545454546,0.6409417920209288,0.6024038461538461,0.7741312741312741,0.8227272727272728,1.0,0.5277777777777778,0.7121212121212123,0.6123283191628516
2017,2017cur,2017cur_sf2m3,sf2m3,454,419,1,0,0.16241006206404132,0.002845163222521713,1.0,0.5382613510520488,0.9497354497354498,0.5285714285714286,0.315002471576866,0.1895424836601307,0.0,1.0,0.603875968992248,0.862962962962963,0.7555555555555555,0.549365628604383
2018,2018ilrr,2018ilrr_qm18,qm18,280,160,1,0,0.6492988133764833,0.9686274509803922,0.44749206349206344,0.8294573643410853,0.39814814814814814,0.7412698412698413,0.5506028022157055,0.3932038834951456,0.9089052287581699,0.668888888888889,0.7558139534883721,0.4259259259259259,0.8174603174603176,0.5578364288041707
2019,2019isde4,2019isde4_sf1m1,sf1m1,67,63,1,0,1.0,0.8775510204081632,0.9183673469387755,0.8000000000000002,0.5,0.8272425249169434,0.6571428571428567,0.509090909090909,0.9714285714285714,1.0,0.6,0.5,0.5348837209302324,0.5359999999999999
2018,2018dar,2018dar_sf2m3,sf2m3,366,355,1,0,0.9493243243243242,0.998531571218796,0.7091836734693877,0.7935483870967742,0.6041666666666666,0.7407407407407406,0.7239932885906035,0.7756756756756756,0.9691629955947136,1.0,0.7277419354838711,0.7222222222222223,0.7703703703703703,0.840268456375839
2019,2019casd,2019casd_sf2m3,sf2m3,71,57,1,0,1.0,0.734375,0.4513888888888889,0.975,0.4791666666666667,0.5067567567567566,1.0,0.15999999999999998,0.725,0.5,1.0,0.5666666666666667,1.0,0.7789473684210528
2018,2018marc,2018marc_qf1m1,qf1m1,283,398,0,1,0.00398406374501992,0.6323529411764706,0.9482758620689656,0.3863636363636364,0.3055555555555555,0.875,0.0,1.0,1.0,0.8793103448275862,1.0,0.4351851851851851,0.9791666666666666,1.0
2017,2017onnob,2017onnob_qm1,qm1,180,281,0,1,0.06300813008130081,0.16326530612244897,1.0,0.730553090801538,0.8201058201058201,0.5925925925925927,0.6149707602339184,0.16260162601626013,0.16326530612244897,1.0,0.8671990535344575,0.746031746031746,0.6481481481481481,0.662783625730994
2019,2019mosl,2019mosl_f1m2,f1m2,87,56,1,0,0.9848484848484849,1.0,1.0,1.0,0.5694444444444444,1.0,1.0,0.9848484848484849,0.9574468085106383,0.7111111111111109,0.9666666666666665,0.40277777777777773,0.6031746031746031,0.787564766839378
2018,2018txel,2018txel_qf4m3,qf4m3,303,335,0,1,0.6969292389853138,0.6856368563685636,0.765281173594132,0.8443579766536965,0.16666666666666666,0.18765432098765447,0.27406049495875334,0.1876788098416937,0.9790940766550523,0.9200139713587147,1.0,0.2380952380952381,0.0,0.33507921958884385
2017,2017txda,2017txda_f1m1,f1m1,255,305,0,1,0.0,0.0,1.0,0.9866962305986696,0.8666666666666666,0.7666666666666666,0.9313014029995162,0.0,0.0,1.0,0.7697180867912574,0.9714285714285714,0.0,1.0
2018,2018mabos,2018mabos_sf1m1,sf1m1,170,464,0,1,0.40178571428571425,0.8029739776951672,0.4234285714285713,0.7951127819548872,0.375,0.755813953488372,0.41943828529194377,1.0,0.9653035935563817,1.0,1.0,0.5277777777777778,0.9560723514211885,0.9959349593495936
2017,2017gacol,2017gacol_qf2m3,qf2m3,215,332,0,1,0.0,0.0,1.0,1.0,0.7692307692307693,0.6969696969696969,0.5952773201537616,0.0,0.0,1.0,0.32666666666666666,0.9134615384615384,0.818181818181818,0.7907742998352555
2018,2018txri,2018txri_sf2m1,sf2m1,283,459,0,1,0.4215235792019347,1.0,0.7587878787878788,0.8511627906976744,0.6,0.5666666666666667,0.8049382716049381,0.5646916565900847,0.9243070362473348,0.7454545454545455,0.9069767441860465,0.7619047619047619,0.7142857142857143,0.9682539682539679
2019,2019txri,2019txri_qm5,qm5,58,58,0,0,0.5370370370370371,0.8125,0.7692307692307692,0.9,0.638888888888889,0.7222222222222223,0.6975308641975309,0.7740740740740741,0.7597222222222221,0.8230769230769232,0.9333333333333332,0.3333333333333333,0.8777777777777778,0.7589506172839506
2018,2018vagdc,2018vagdc_qf4m1,qf4m1,234,389,0,1,0.48728246318607765,0.5036764705882353,0.7464454976303317,0.9509433962264152,0.4444444444444445,0.0,0.32699920823436246,0.6331994645247657,0.9180672268907563,1.0,0.9169811320754717,0.34920634920634924,0.051948051948052,0.9279493269992084
2019,2019pascs,2019pascs_f1m2,f1m2,27,66,0,1,0.14285714285714285,0.8392857142857143,0.3609022556390977,1.0,0.2521008403361345,0.4666666666666666,0.6363636363636368,0.8928571428571428,0.8214285714285715,0.736842105263158,0.8000000000000002,0.4341736694677872,0.8857142857142857,1.0
2019,2019miken,2019miken_qf1m2,qf1m2,46,91,0,1,0.0,0.851063829787234,0.14084507042253522,1.0,0.375,0.6666666666666666,0.37837837837837845,0.7058823529411765,0.9574468085106383,0.8309859154929576,1.0,0.5833333333333334,0.9761904761904762,0.8333333333333334
2018,2018wayak,2018wayak_qm29,qm29,197,443,0,1,0.27043090638930156,0.8416030534351145,0.7681159420289855,0.5585585585585585,0.12499999999999999,0.03809523809523808,0.3348254252461951,0.33927686973749377,0.8019508057675998,0.7859531772575249,0.6171171171171171,0.18518518518518515,0.4507936507936508,0.4309161444344973
2017,2017cars,2017cars_qf1m2,qf1m2,291,476,0,1,0.013590033975084936,0.0,1.0,0.47049689440993786,1.0,1.0,0.3596899224806203,0.27689694224235556,0.5,1.0,0.8268633540372671,0.9166666666666666,0.9,0.5116279069767441
2017,2017lake,2017lake_f1m2,f1m2,324,270,1,0,1.0,0.5,1.0,0.7158054711246201,0.875,0.90625,0.6583679114799447,0.021844660194174758,0.0,1.0,1.0,0.875,0.84375,1.0
2019,2019cmptx,2019cmptx_f1m3,f1m3,114,103,1,0,0.8522727272727272,0.828125,0.75,0.9,0.78125,0.5,0.6732673267326733,0.6186868686868687,0.8854166666666666,0.8148148148148149,1.0,0.84375,0.9074074074074073,0.7497249724972496
2019,2019cafr,2019cafr_sf2m1,sf2m1,58,64,0,1,0.0,1.0,0.2777777777777778,0.9,0.16666666666666666,0.6200000000000001,0.9318936877076412,0.15384615384615385,0.9047619047619048,0.3888888888888889,1.0,0.4861111111111111,0.8266666666666667,0.627906976744186
2018,2018marc,2018marc_qm7,qm7,111,404,0,1,0.6602921646746348,0.828063725490196,0.5580459770114942,0.6988636363636364,0.39351851851851855,0.7430555555555555,0.6224115672605216,0.6679946879150066,0.7916666666666666,0.8471264367816093,0.7424242424242425,0.4444444444444444,0.673611111111111,0.7015233668990447
2019,2019waahs,2019waahs_sf1m2,sf1m2,64,80,0,1,0.0,0.8800000000000002,0.6113207547169811,0.8000000000000002,0.6666666666666666,0.0,0.4774193548387096,1.0,0.9333333333333332,1.0,1.0,0.5092592592592592,0.8387096774193549,1.0
2018,2018mdoxo,2018mdoxo_sf1m2,sf1m2,443,249,1,0,0.803244374672946,1.0,0.9035714285714288,0.9740259740259741,0.4479166666666667,0.6923076923076924,0.788995950286273,0.5329670329670331,0.9968749999999998,0.79625,0.9636363636363635,0.17500000000000002,0.5538461538461539,0.4740957966764419
2019,2019onwin,2019onwin_f1m1,f1m1,59,95,0,1,0.0,0.9387755102040817,0.4198250728862974,0.8000000000000002,0.5,0.37755102040816335,0.7603686635944703,1.0,0.9761904761904762,1.0,1.0,0.625,1.0,1.0
2018,2018dar,2018dar_sf2m1,sf2m1,394,393,1,0,0.9493243243243242,0.998531571218796,0.7091836734693877,0.7935483870967742,0.6041666666666666,0.7407407407407406,0.7239932885906035,0.7756756756756756,0.9691629955947136,1.0,0.7277419354838711,0.7222222222222223,0.7703703703703703,0.840268456375839
2018,2018necmp,2018necmp_qf1m2,qf1m2,290,352,0,1,0.01048951048951049,1.0,0.9940828402366862,0.782608695652174,0.4444444444444445,0.7499999999999999,0.07620320855614933,1.0,0.8137254901960785,1.0,1.0,0.6203703703703703,1.0,1.0
2019,2019vahay,2019vahay_f1m2,f1m2,71,72,0,1,1.0,0.8787878787878788,1.0,0.8000000000000002,0.44662309368191727,0.9047619047619048,0.5555555555555551,1.0,0.7424242424242423,1.0,1.0,0.46840958605664484,0.8174603174603176,0.8920187793427224
2019,2019micmp2,2019micmp2_sf2m2,sf2m2,54,110,0,1,0.7714285714285714,0.8608695652173913,0.875,1.0,0.5166666666666667,0.68,0.3666666666666667,0.6964285714285715,0.9619565217391304,0.9843749999999999,1.0,0.59375,0.6,0.8525641025641025
2019,2019onto3,2019onto3_sf2m2,sf2m2,70,51,1,0,0.25,0.7045454545454546,0.5490196078431372,0.9333333333333332,0.4603174603174603,0.9523809523809522,0.5388888888888888,0.1875,0.75,0.4705882352941176,1.0,0.2857142857142857,0.6249999999999999,1.0
2017,2017cave,2017cave_f1m2,f1m2,310,285,1,0,0.0,0.0,1.0,0.4285714285714286,0.987012987012987,0.48571428571428577,0.749714285714286,0.0,0.0,1.0,0.6833333333333332,0.8636363636363636,0.85,1.0
2018,2018gacmp,2018gacmp_qf3m1,qf3m1,428,262,1,0,0.32168850072780203,0.822064703744093,0.7134920634920635,0.7862554112554113,0.3511904761904762,0.876530612244898,0.6053646775165762,0.5851528384279476,0.7989821882951654,0.5151515151515151,0.537878787878788,0.4444444444444444,0.0,0.18902953586497895
