,year,competition,match,mtype,bscore,rscore,blue_won,red_won,Blue_Traditional_Scoring_High,Blue_Traditional_Scoring_Low,Blue_Technical_Scoring,Blue_Autonomous_Scoring,Blue_Endgame,Blue_Fouls,Blue_Defense,Red_Traditional_Scoring_High,Red_Traditional_Scoring_Low,Red_Technical_Scoring,Red_Autonomous_Scoring,Red_Endgame,Red_Fouls,Red_Defense
664,2018,2018wayak,2018wayak_f1m2,f1m2,187,388,0,1,0.4769687964338781,0.9033078880407124,0.5128205128205128,0.7702702702702703,0.3611111111111111,0.8952380952380953,0.9212175470008952,1.0,0.7684478371501274,0.9698996655518396,0.5135135135135135,0.2777777777777777,0.2666666666666666,1.0
665,2018,2018vahay,2018vahay_qf2m2,qf2m2,259,404,0,1,0.0043731778425655,0.9949367088607596,0.9222737819025524,0.7142857142857144,0.3055555555555556,0.9499999999999998,0.1712802768166088,0.562265722615577,0.9070524412296564,0.7626781571097118,0.7591836734693879,0.3015873015873015,0.7142857142857143,0.4485912011863569
666,2019,2019ndgf,2019ndgf_qf1m2,qf1m2,60,104,0,1,0.0,0.9375,0.4375,0.9375,0.4583333333333333,0.0,0.0,1.0,0.9375,0.9375,0.9375,0.5555555555555556,0.4000000000000001,0.5877192982456141
667,2018,2018marea,2018marea_sf2m2,sf2m2,268,440,0,1,0.526840490797546,0.9772167487684728,0.925925925925926,0.6808510638297872,0.4444444444444445,0.8478260869565218,0.7167019027484142,0.8742331288343559,0.955665024630542,0.9283000949667616,1.0,0.3518518518518518,0.6739130434782609,0.8090204369274133
669,2017,2017ctwat,2017ctwat_qf1m1,qf1m1,165,215,0,1,0.0,0.0,1.0,0.625,0.3529411764705882,0.5,0.685929648241206,0.0,0.0,1.0,0.625,0.8823529411764706,0.5833333333333333,0.7537688442211056
670,2018,2018cars,2018cars_qf2m2,qf2m2,307,363,0,1,0.3108910891089109,0.7034313725490194,0.816989247311828,0.6723270440251571,0.5972222222222222,0.9107843137254902,0.7163199603764241,0.3982398239823982,0.9836601307189544,0.9046594982078854,0.750524109014675,0.5370370370370371,0.7549019607843137,0.4969456826811954
671,2018,2018flor,2018flor_qf1m1,qf1m1,95,432,0,1,0.0084541062801932,0.2107843137254902,0.0939912722390063,0.294659300184162,0.1111111111111111,0.8362573099415204,0.0831809872029249,0.9221014492753622,0.9212184873949582,1.0,0.8484609313338595,0.3095238095238095,0.0,1.0
674,2017,2017migul,2017migul_qf4m2,qf4m2,255,305,0,1,0.0,0.0,1.0,1.0,0.7692307692307693,1.0,0.6625258799171838,0.2341463414634146,0.0,1.0,0.6666666666666666,1.0,0.92,0.7726708074534158
675,2018,2018nhgrs,2018nhgrs_f1m2,f1m2,243,351,0,1,0.601772030651341,0.9197994987468672,1.0,0.7509157509157509,0.4933333333333333,0.8939393939393939,1.0,1.0,0.8098818474758324,0.867748674272859,0.9693877551020408,0.4685714285714286,0.7272727272727272,0.8450549450549452
679,2017,2017cthar,2017cthar_sf2m2,sf2m2,266,408,0,1,0.0151898734177215,0.0,1.0,0.8757225433526012,0.8333333333333334,1.0,0.8085456039441249,0.1265822784810126,0.0,1.0,0.8843930635838152,0.8333333333333334,0.0,0.7156943303204604
680,2018,2018isde2,2018isde2_sf2m1,sf2m1,433,306,1,0,0.7192245557350564,0.993258426966292,0.9186360031720858,0.9942857142857144,0.2555555555555555,0.5130434782608695,0.4846361185983825,0.4119547657512116,1.0,1.0,0.8571428571428572,0.4027777777777777,0.4891304347826086,0.2594339622641508
683,2017,2017misou,2017misou_qf4m3,qf4m3,260,185,1,0,0.0,0.0,1.0,0.8275862068965517,0.7916666666666666,0.75,0.7135922330097088,0.0,1.0,1.0,0.4827586206896551,0.777777777777778,0.9393939393939392,0.6030204962243797
687,2019,2019mndu2,2019mndu2_qf1m3,qf1m3,42,79,0,1,0.0,0.6481481481481481,0.3962264150943396,0.8000000000000002,0.3333333333333333,0.6551724137931034,0.6363636363636361,0.6249999999999999,1.0,0.6603773584905661,0.9428571428571428,0.4404761904761905,0.8522167487684729,1.0
688,2017,2017miken,2017miken_sf2m3,sf2m3,255,305,0,1,0.0068493150684931,0.96,1.0,0.939929328621908,0.8666666666666667,1.0,0.4614840989399293,0.0,0.0,1.0,0.941475265017668,0.8333333333333334,0.5,0.5415194346289752
689,2017,2017hop,2017hop_f1m1,f1m1,445,237,1,0,0.0,0.0,1.0,0.5524505963262818,0.8920634920634921,1.0,0.9694162183701934,0.4209039548022599,1.0,1.0,0.67794028031688,0.777777777777778,0.6666666666666666,0.5465481171548119
690,2019,2019pawch,2019pawch_sf1m2,sf1m2,57,48,1,0,0.4209183673469387,0.8894557823129251,0.4732142857142857,0.7833333333333333,0.4553571428571428,0.7202380952380952,0.6653189577717881,0.1428571428571428,0.9142857142857144,0.5,0.9200000000000004,0.4333333333333333,0.4666666666666666,0.8981132075471702
692,2019,2019mokc3,2019mokc3_sf1m1,sf1m1,84,58,1,0,0.6666666666666666,0.7916666666666666,0.9666666666666665,1.0,0.4722222222222222,0.875,1.0,0.4000000000000001,0.9,0.92,0.9200000000000004,0.5833333333333334,0.6499999999999999,0.8117647058823526
693,2018,2018marea,2018marea_qf2m2,qf2m2,426,118,1,0,0.5355828220858896,0.9266009852216748,1.0,0.8808510638297872,0.1555555555555555,0.6391304347826087,0.6207188160676532,0.2852760736196319,0.7980295566502461,0.5698005698005698,0.5602836879432623,0.2407407407407407,0.1086956521739131,0.2762508809020436
694,2017,2017txsa,2017txsa_sf2m2,sf2m2,260,255,1,0,0.0,0.0,1.0,0.6680216802168021,0.6666666666666666,0.8666666666666667,0.6005481329222335,0.0,0.0,1.0,0.8780487804878049,0.8000000000000002,0.8400000000000002,0.5099691675231243
695,2019,2019miwrc,2019miwrc_sf2m2,sf2m2,85,89,0,1,0.6473214285714285,0.8315217391304347,1.0,0.975,0.4791666666666667,0.6990740740740741,0.0958498023715415,1.0,0.5739130434782608,0.9371428571428572,0.8799999999999999,0.5,0.6666666666666666,0.1984189723320158
697,2018,2018carv,2018carv_qf3m2,qf3m2,305,510,0,1,0.1266756032171581,0.9705882352941176,0.9226190476190476,0.5294117647058824,0.3055555555555556,0.3846153846153846,0.0,0.6624664879356568,0.961764705882353,0.8285714285714286,0.8039215686274509,0.7222222222222223,0.5692307692307692,0.3515901060070671
698,2019,2019njtab,2019njtab_qf3m1,qf3m1,74,69,1,0,0.9333333333333332,0.806060606060606,0.7466666666666666,1.0,0.4444444444444444,0.8999999999999999,0.0,1.0,1.0,0.8914285714285711,1.0,0.4166666666666667,0.9714285714285714,0.7666195190947668
699,2018,2018ohmv,2018ohmv_sf1m2,sf1m2,418,339,1,0,1.0,0.9701657458563536,0.889795918367347,0.5404475043029259,0.4444444444444444,0.4476190476190476,1.0,0.6874100719424461,0.8856353591160221,0.3888888888888889,1.0,0.5694444444444445,0.0,0.5512195121951219
700,2018,2018nccmp,2018nccmp_qf2m1,qf2m1,297,350,0,1,0.3626522327469553,0.8088235294117646,0.8709677419354839,0.762962962962963,0.3518518518518518,0.327485380116959,0.5971855760773969,0.2874154262516914,0.948529411764706,0.8090322580645163,0.6711111111111111,0.1555555555555555,0.0,0.3467018469656991
701,2017,2017idbo,2017idbo_f1m1,f1m1,395,419,0,1,0.0,0.7971014492753624,1.0,1.0,0.7368421052631579,0.2,0.5540966386554622,1.0,0.0,1.0,0.6838095238095238,1.0,0.3714285714285714,0.7334933973589438
706,2018,2018miesc,2018miesc_qf4m1,qf4m1,238,396,0,1,0.0050761421319796,0.8295964125560538,0.9365079365079364,0.7431192660550457,0.2777777777777778,0.0625,0.0,0.6954314720812182,0.8810828765985717,0.873015873015873,0.474006116207951,0.5833333333333334,0.1041666666666666,0.547068676716918
707,2017,2017idbo,2017idbo_sf2m1,sf2m1,260,286,0,1,0.0,0.7971014492753624,1.0,1.0,0.7368421052631579,0.2,0.5540966386554622,0.0066561014263074,0.0,1.0,0.3813333333333333,0.8842105263157894,0.52,0.5436974789915964
708,2017,2017gacol,2017gacol_qf3m1,qf3m1,190,235,0,1,0.0,0.0,1.0,0.5666666666666667,0.5769230769230769,0.0,0.3130148270181218,0.0,0.0,1.0,1.0,0.8241758241758242,1.0,0.8058366674511651
709,2018,2018nyli2,2018nyli2_qf3m3,qf3m3,0,488,0,1,0.5105740181268882,1.0,0.6606060606060606,0.9383155397390274,0.2037037037037037,0.0,0.1881188118811879,0.5580492015537332,0.8730551626591231,0.8978354978354978,1.0,0.5952380952380952,0.5833333333333333,0.6364922206506364
710,2019,2019ohcl,2019ohcl_sf2m2,sf2m2,81,84,0,1,0.6086956521739131,0.8425531914893618,0.5223880597014926,1.0,0.5166666666666667,0.88,0.7617021276595742,0.6832298136645963,0.8206686930091185,1.0,0.8000000000000002,0.4880952380952381,0.9142857142857144,0.6139817629179334
711,2019,2019vahay,2019vahay_qf3m2,qf3m2,63,61,1,0,0.1304347826086956,1.0,0.4909090909090909,0.8666666666666666,0.457516339869281,1.0,0.3990610328638498,1.0,0.8787878787878788,1.0,0.8000000000000002,0.4466230936819172,0.9047619047619048,0.5555555555555551
712,2017,2017ausc,2017ausc_qf3m1,qf3m1,160,260,0,1,0.0,0.0,1.0,0.4724409448818897,0.4285714285714285,1.0,0.0,0.2772946859903382,0.0,1.0,1.0,1.0,0.1666666666666666,1.0
713,2017,2017txda,2017txda_qf1m2,qf1m2,255,255,0,0,0.0,0.0,1.0,0.9977827050997782,0.6666666666666666,1.0,0.6536042573778421,0.6666666666666666,1.0,1.0,1.0,0.9333333333333336,0.4166666666666667,0.7111756168359936
714,2019,2019ohco,2019ohco_qf4m1,qf4m1,26,31,0,1,0.1428571428571428,0.625,0.6363636363636365,0.8000000000000002,0.7777777777777778,0.8749999999999999,0.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.0,0.3095238095238096
716,2019,2019ohco,2019ohco_qf2m1,qf2m1,37,32,1,0,0.1428571428571428,0.625,0.6363636363636365,0.8000000000000002,0.7777777777777778,0.8749999999999999,0.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.0,0.3095238095238096
717,2018,2018shmi,2018shmi_qf1m1,qf1m1,177,410,0,1,0.1550279329608938,0.9632352941176472,0.1370246085011185,0.5758928571428572,0.1944444444444444,0.8608870967741935,0.0565371024734981,1.0,0.971813725490196,0.9787472035794184,1.0,0.4166666666666667,0.9173387096774194,0.4424813506085591
719,2017,2017wimi,2017wimi_qf3m1,qf3m1,276,222,1,0,1.0,0.0496453900709219,1.0,0.783625730994152,0.925925925925926,0.4666666666666666,1.0,0.0,1.0,1.0,0.7964912280701754,0.777777777777778,0.7333333333333334,0.8905444126074499
720,2019,2019cmptx,2019cmptx_sf1m6,sf1m6,85,101,0,1,0.6454545454545455,0.7666666666666666,0.7121212121212123,0.8000000000000002,0.5791666666666667,0.4222222222222222,0.622112211221122,0.6181818181818182,0.875,0.7272727272727272,1.0,0.5333333333333333,0.2888888888888888,0.7564356435643566
721,2018,2018capo,2018capo_qf3m1,qf3m1,308,347,0,1,0.1869688385269121,1.0,0.6763636363636363,0.8429752066115702,0.4444444444444445,0.8965517241379309,0.1856823266219239,0.4143059490084986,0.8492366412213741,0.7527272727272726,0.9793388429752068,0.3472222222222221,0.7931034482758621,0.3803131991051453
722,2018,2018tes,2018tes_sf2m2,sf2m2,461,275,1,0,0.916017316017316,0.9443277310924368,0.7206551410373067,0.7358490566037735,0.8412698412698413,0.5366795366795367,0.4920163386557743,0.60989898989899,0.9856617647058822,0.5800424628450106,0.6654088050314464,0.5555555555555555,0.4189189189189189,0.6126624582250279
723,2019,2019tuis2,2019tuis2_qf3m1,qf3m1,41,61,0,1,0.0,0.75,0.1578947368421052,1.0,0.2857142857142857,0.0,0.0,0.7346938775510204,0.7402597402597402,0.4285714285714285,1.0,0.5578231292517006,0.9303135888501742,0.5724275724275723
724,2019,2019mokc,2019mokc_qf4m1,qf4m1,33,67,0,1,0.0,0.4000000000000001,0.0,1.0,0.2916666666666667,1.0,0.5942028985507248,0.3,0.6,0.5384615384615385,1.0,0.5625,0.7142857142857143,0.8043478260869564
725,2017,2017iacf,2017iacf_qf4m2,qf4m2,255,260,0,1,0.0,0.0,1.0,0.9090909090909092,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,0.7107438016528925,0.8484848484848483,0.9090909090909092,0.4676136363636364
726,2018,2018cars,2018cars_f1m1,f1m1,414,308,1,0,1.0,0.9894957983193278,0.8811059907834102,0.7951482479784368,0.6825396825396824,0.9411764705882352,0.7429420505200595,0.2607260726072607,0.7491830065359476,0.8362007168458782,0.6781970649895177,0.375,0.9330065359477124,0.6213884761433053
728,2017,2017dal,2017dal_qf3m1,qf3m1,453,348,1,0,0.0,0.0,1.0,0.6037924151696606,0.888888888888889,0.1500000000000001,0.4881181759794477,0.4636015325670499,0.5555555555555555,1.0,0.3053892215568862,0.925925925925926,1.0,0.210875615499893
729,2017,2017gacol,2017gacol_qf4m3,qf4m3,310,260,1,0,0.0,0.0,1.0,0.52,1.0,0.0545454545454545,0.6853377265238881,0.0,0.0,1.0,1.0,0.5128205128205129,0.3333333333333333,0.5820977484898407
730,2017,2017njtab,2017njtab_qf3m2,qf3m2,255,272,0,1,0.0,0.0,1.0,0.8808724832214766,0.7000000000000001,1.0,0.6432835820895523,0.6044864226682408,0.0,1.0,1.0,1.0,0.6571428571428571,0.8217484008528787
731,2019,2019mesh,2019mesh_sf1m2,sf1m2,55,117,0,1,0.2836363636363637,0.7304347826086955,0.4148148148148147,0.9200000000000004,0.5333333333333333,0.8000000000000002,0.534521158129176,1.0,0.8043478260869565,1.0,0.8000000000000002,0.638888888888889,0.7333333333333334,1.0
732,2018,2018casj,2018casj_sf1m2,sf1m2,124,441,0,1,0.2343195266272189,0.850381679389313,0.7404530744336569,0.6592105263157895,0.1222222222222222,1.0,0.6456449834619624,1.0,1.0,0.9546925566343042,1.0,0.7222222222222222,0.8888888888888888,1.0
733,2018,2018carv,2018carv_qf1m1,qf1m1,387,0,1,0,0.3086088769734882,0.8451797385620914,0.9629629629629628,0.5686274509803922,0.1759259259259259,0.9487179487179488,0.8056537102473499,1.0,0.9359243697478992,0.7448979591836734,0.8095238095238094,0.5555555555555555,0.9450549450549448,0.6494194851085311
735,2019,2019onto1,2019onto1_qf3m1,qf3m1,50,66,0,1,0.0,0.75,0.0499999999999999,1.0,0.25,0.2857142857142857,0.5895061728395063,0.125,0.6,0.7199999999999999,0.8799999999999999,0.4333333333333333,0.0,1.0
737,2018,2018inwla,2018inwla_qf3m1,qf3m1,265,412,0,1,0.0837606837606837,0.942084942084942,0.797979797979798,0.6590038314176244,0.7222222222222222,0.2424242424242424,0.369304556354916,0.6024038461538461,0.7741312741312741,0.8227272727272728,1.0,0.5277777777777778,0.7121212121212123,0.6123283191628516
738,2019,2019mikng,2019mikng_qf4m2,qf4m2,32,62,0,1,0.0,0.6363636363636364,0.0833333333333333,1.0,0.1666666666666666,1.0,0.4208860759493666,1.0,0.818181818181818,0.9761904761904762,0.7714285714285715,0.3095238095238095,1.0,1.0
739,2019,2019mndu2,2019mndu2_sf1m2,sf1m2,62,68,0,1,0.5833333333333333,0.3888888888888889,0.7264150943396226,1.0,0.5625,0.6120689655172413,0.3697788697788699,0.6249999999999999,1.0,0.6603773584905661,0.9428571428571428,0.4404761904761905,0.8522167487684729,1.0
741,2019,2019arc,2019arc_qf3m3,qf3m3,93,101,0,1,0.7083333333333334,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444445,1.0,0.8673835125448027,0.5375,0.9020833333333332,0.7192307692307693,1.0,0.5625,0.7833333333333333,0.9824372759856628
742,2019,2019pahat,2019pahat_qf2m2,qf2m2,51,76,0,1,0.0,0.5806451612903226,0.5217391304347826,0.8000000000000002,0.5,0.4285714285714286,0.0,0.7000000000000001,0.8516129032258065,0.7304347826086955,0.8000000000000002,0.5666666666666667,0.4285714285714286,0.8000000000000002
743,2018,2018mabos,2018mabos_qf4m2,qf4m2,307,243,1,0,0.3273809523809523,0.4560099132589839,0.4868571428571429,0.5639097744360902,0.4444444444444445,0.7364341085271318,0.5567873860556788,0.5342261904761905,0.8141263940520446,0.6914285714285713,0.7556390977443609,0.1296296296296296,0.9173126614987078,0.8308696723330868
744,2019,2019gafor,2019gafor_qf3m2,qf3m2,56,61,0,1,0.8484848484848485,1.0,0.5416666666666667,0.9333333333333332,0.2828282828282828,1.0,1.0,0.0606060606060606,0.7608695652173912,0.8958333333333334,0.8333333333333334,0.5126262626262627,1.0,0.2608695652173913
747,2019,2019mosc,2019mosc_qf4m2,qf4m2,77,71,1,0,0.5,0.8834586466165413,0.7301587301587301,0.8333333333333334,0.3214285714285714,0.0,0.4243697478991597,0.5833333333333334,0.8552631578947368,0.7222222222222222,0.6666666666666666,0.3333333333333333,1.0,0.338235294117647
748,2017,2017calb,2017calb_qf2m1,qf2m1,255,188,1,0,0.0016374269005847,0.0,1.0,0.9364632237871676,0.8000000000000002,1.0,0.7521240728253537,0.0,0.0,1.0,0.2065727699530516,0.3333333333333333,1.0,0.7788267026298045
750,2019,2019ohcol,2019ohcol_f1m1,f1m1,57,57,0,0,1.0,0.9,0.8225806451612904,0.8000000000000002,0.34375,0.8043478260869565,0.9196428571428572,0.5185185185185185,0.5666666666666667,1.0,1.0,0.4270833333333333,0.8043478260869565,0.4999999999999998
751,2019,2019orgg,2019orgg_qf2m1,qf2m1,39,78,0,1,0.375,1.0,0.4545454545454546,0.9473684210526316,0.4583333333333333,1.0,0.2873563218390804,0.75,0.9166666666666666,0.5,1.0,0.4166666666666667,0.0,0.0
752,2017,2017waahs,2017waahs_qf4m2,qf4m2,332,366,0,1,0.5016835016835017,0.0388888888888888,1.0,0.8222811671087532,1.0,0.9012345679012346,0.1698670605612998,1.0,0.875,1.0,0.9366710875331564,0.9583333333333334,0.0,0.798559822747415
753,2019,2019mokc3,2019mokc3_qf2m2,qf2m2,50,85,0,1,0.0,0.6875,0.3,1.0,0.375,0.0,0.0,0.6666666666666666,0.7916666666666666,0.9666666666666665,1.0,0.4722222222222222,0.875,1.0
754,2018,2018miliv,2018miliv_qf1m2,qf1m2,278,468,0,1,0.0057061340941512,0.9794871794871794,0.7378215654077723,0.4878048780487805,0.4444444444444445,0.6862745098039215,0.0899653979238755,1.0,0.9307692307692308,0.8943623426382047,0.9756097560975612,0.7685185185185185,0.8627450980392157,1.0
755,2018,2018micen,2018micen_sf2m1,sf2m1,337,450,0,1,0.3916230366492146,0.4088235294117647,0.7886944818304173,0.7612903225806452,0.311111111111111,0.7164179104477612,0.3675090252707579,0.7574171029668412,0.9632352941176472,0.813144908030507,0.9516129032258064,0.4444444444444444,0.2288557213930347,0.8965102286401926
756,2019,2019mdbet,2019mdbet_f1m1,f1m1,80,78,1,0,1.0,0.9464285714285716,1.0,0.8571428571428571,0.3095238095238095,0.9673469387755104,0.8203368683718028,0.6363636363636364,0.953125,0.6394230769230769,0.9499999999999998,0.28125,0.9678571428571427,0.8719978165938865
757,2019,2019flor,2019flor_f1m1,f1m1,73,69,1,0,0.380952380952381,1.0,0.7619047619047619,0.9714285714285712,0.4880952380952381,0.7662337662337663,0.9565217391304348,0.7407407407407408,0.9465408805031448,0.9722222222222222,0.8000000000000002,0.5277777777777778,0.7575757575757575,0.6304347826086961
758,2019,2019ndgf,2019ndgf_sf2m2,sf2m2,63,34,1,0,0.1538461538461538,0.9583333333333334,0.5,0.84375,0.5555555555555556,0.6,0.8289473684210528,0.1384615384615384,0.725,0.375,0.9375,0.4499999999999999,0.2533333333333334,0.8000000000000003
761,2019,2019mibro,2019mibro_qf1m2,qf1m2,70,85,0,1,0.0,0.9285714285714284,0.576923076923077,1.0,0.4166666666666667,0.0,0.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.8888888888888888,0.8570386579139314
762,2017,2017cmpmo,2017cmpmo_sf1m8,sf1m8,415,533,0,1,0.379840848806366,0.1991701244813278,1.0,0.6929133858267716,0.8666666666666667,0.8333333333333334,0.8924050632911397,0.6729821902235694,0.7113218731475993,1.0,0.78177727784027,0.9523809523809524,0.2857142857142857,0.283453887884267
763,2018,2018wimi,2018wimi_sf2m2,sf2m2,336,369,0,1,0.5367965367965368,0.937037037037037,0.6798029556650246,0.66796875,0.6388888888888888,0.5,0.4849715678310316,0.6089466089466089,1.0,0.6610837438423646,0.8828125,0.3703703703703704,0.7407407407407408,0.6523151909017059
764,2019,2019nyut,2019nyut_sf2m1,sf2m1,29,83,0,1,0.0833333333333333,0.7936507936507936,0.42,0.8888888888888888,0.3680555555555556,0.925925925925926,0.8764388066713648,0.5357142857142857,1.0,0.86,0.9142857142857144,0.6547619047619048,0.9428571428571428,1.0
765,2019,2019wamou,2019wamou_sf1m2,sf1m2,25,93,0,1,0.0,0.6410256410256411,0.4509803921568626,0.7000000000000001,0.1458333333333333,0.4166666666666666,0.4961832061068701,1.0,1.0,1.0,0.5333333333333333,0.5833333333333334,0.0198412698412698,1.0
766,2019,2019misou,2019misou_sf2m2,sf2m2,64,70,0,1,0.0,0.9333333333333332,0.6000000000000001,0.9200000000000004,0.3666666666666667,0.12,0.8448979591836738,0.1153846153846153,0.8666666666666667,0.5625000000000001,1.0,0.4791666666666667,0.2,0.7117346938775514
767,2019,2019njbe,2019njbe_qf3m2,qf3m2,32,77,0,1,0.0,0.1875,0.2045454545454545,1.0,0.3636363636363636,0.7906976744186047,0.1657458563535909,0.9696969696969696,0.75,1.0,1.0,0.3636363636363636,0.7906976744186047,0.972375690607735
769,2019,2019fsurd,2019fsurd_qf3m1,qf3m1,54,82,0,1,0.0,0.56,0.4487179487179487,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.6547619047619047,0.8681318681318682,0.2477396021699819
770,2019,2019mndu2,2019mndu2_qf3m2,qf3m2,64,78,0,1,0.2916666666666666,0.8641975308641975,0.7484276729559749,1.0,0.5,0.8275862068965517,0.0,1.0,0.8148148148148148,1.0,0.8285714285714286,0.4642857142857142,0.7044334975369458,0.1154791154791157
771,2018,2018migul,2018migul_f1m2,f1m2,247,378,0,1,0.4856020942408377,0.8928571428571429,0.8189393939393939,0.8571428571428572,0.3310810810810811,0.0,0.6517201068804276,1.0,0.6791383219954646,0.8831168831168833,0.9836734693877552,0.4954954954954955,0.6974789915966385,1.0
772,2018,2018gal,2018gal_qf1m3,qf1m3,381,274,1,0,0.2661417322834645,0.936764705882353,0.8516129032258065,0.7061224489795919,0.3777777777777777,0.8571428571428571,0.1560975609756098,0.437007874015748,0.9852941176470588,0.6344086021505376,0.764172335600907,0.4537037037037037,1.0,0.2793021680216803
773,2018,2018ncpem,2018ncpem_sf2m2,sf2m2,367,207,1,0,0.6307757524374735,0.6785714285714285,0.7857142857142857,0.3845126835781041,0.4516129032258065,0.2714285714285716,0.4571223905034793,0.4077151335311572,0.3029411764705882,0.96,0.5046728971962617,0.503225806451613,0.4000000000000001,0.6244985673352437
774,2017,2017cama,2017cama_qf3m1,qf3m1,115,288,0,1,0.0,0.0,1.0,1.0,0.5,1.0,0.064748201438849,1.0,1.0,1.0,0.891111111111111,0.8333333333333334,1.0,0.8719424460431654
775,2018,2018new,2018new_qf3m2,qf3m2,272,510,0,1,0.008130081300813,0.926470588235294,0.504725085910653,0.6862745098039215,0.2222222222222222,0.4102564102564103,0.0712468193384224,0.8509485094850948,0.9991830065359476,0.827605956471936,0.9564270152505444,0.7222222222222222,0.7008547008547009,0.918150975402884
776,2019,2019mnsc,2019mnsc_sf1m1,sf1m1,80,79,1,0,0.4230769230769231,0.9090909090909092,0.6515151515151515,1.0,0.5972222222222222,0.0952380952380952,0.0,1.0,0.9090909090909092,1.0,0.8000000000000002,0.4166666666666667,1.0,0.0681818181818182
778,2019,2019mial2,2019mial2_qf3m2,qf3m2,61,66,0,1,0.3214285714285714,0.8936170212765958,0.4736842105263157,1.0,0.125,0.7096774193548386,0.7500000000000003,0.1071428571428571,0.8723404255319149,0.4736842105263157,0.9333333333333332,0.5416666666666666,0.0,0.5745614035087718
779,2019,2019paben,2019paben_qf1m2,qf1m2,81,79,1,0,0.4888888888888889,0.6875,0.537037037037037,0.9333333333333332,0.5416666666666666,0.5,0.6509803921568622,0.6666666666666666,0.625,0.4444444444444444,1.0,0.625,0.0,0.3999999999999999
780,2018,2018txda,2018txda_qf1m2,qf1m2,252,313,0,1,0.1746724890829694,0.5800000000000001,0.0474040632054176,0.6000000000000001,0.3076923076923076,1.0,0.0,1.0,0.9453333333333336,1.0,1.0,0.6794871794871794,0.4750000000000001,1.0
781,2019,2019tur,2019tur_qf2m1,qf2m1,85,74,1,0,0.6081081081081081,0.875,0.5666666666666667,1.0,0.4791666666666667,0.763157894736842,0.513559322033898,0.5855855855855856,0.75,0.5333333333333333,1.0,0.3333333333333333,0.7368421052631579,0.7491525423728813
783,2017,2017mesh,2017mesh_sf2m2,sf2m2,247,330,0,1,1.0,0.0833333333333333,1.0,0.9325657894736844,0.7916666666666666,0.75,0.8450704225352109,0.0,0.0,1.0,0.8289473684210527,0.8666666666666667,0.6000000000000001,0.1690140845070419
784,2019,2019cmpmi,2019cmpmi_sf1m15,sf1m15,114,93,1,0,0.7777777777777778,0.875,0.949074074074074,0.8000000000000002,0.6354166666666666,0.0,0.6675257731958766,0.7999999999999999,0.85,0.8703703703703703,1.0,0.4666666666666666,0.3142857142857143,0.0
787,2018,2018txel,2018txel_f1m2,f1m2,227,460,0,1,0.1876788098416937,0.9790940766550524,0.9200139713587148,1.0,0.2380952380952381,0.0,0.3350792195888438,1.0,0.9878048780487804,1.0,0.9533073929961088,0.4074074074074074,0.4641975308641976,1.0
788,2019,2019lake,2019lake_qf4m3,qf4m3,30,86,0,1,0.0,0.3913043478260869,0.038095238095238,1.0,0.2222222222222222,0.7142857142857143,1.0,0.3142857142857143,0.9875776397515528,0.7510204081632653,1.0,0.5595238095238095,0.5782312925170068,0.8620689655172415
790,2019,2019mimid,2019mimid_qf2m2,qf2m2,80,86,0,1,1.0,0.8472222222222222,0.6962962962962963,1.0,0.5648148148148148,0.8148148148148148,0.3471074380165286,0.5,0.7916666666666666,0.7555555555555556,0.8666666666666666,0.5833333333333334,0.5,0.0
791,2017,2017abca,2017abca_sf2m3,sf2m3,215,206,1,0,0.0,0.0,1.0,0.8395522388059703,0.8437499999999999,0.6000000000000001,0.4853951890034362,0.0313253012048192,0.0,1.0,0.8395522388059703,0.6749999999999999,1.0,1.0
793,2018,2018capo,2018capo_sf2m1,sf2m1,391,222,1,0,0.6628895184135978,0.8524173027989822,0.4848484848484848,0.6818181818181818,0.2592592592592593,0.7241379310344827,0.667412378821775,0.4143059490084986,0.8492366412213741,0.7527272727272726,0.9793388429752068,0.3472222222222221,0.7931034482758621,0.3803131991051453
794,2019,2019scmb,2019scmb_f1m2,f1m2,62,59,1,0,0.3111111111111111,0.875,0.6370370370370371,0.8000000000000002,0.4907407407407407,0.6888888888888888,0.7721620537505011,0.8285714285714286,0.7321428571428572,0.9142857142857144,0.8000000000000002,0.4523809523809524,0.9571428571428572,1.0
795,2017,2017isde2,2017isde2_qf3m1,qf3m1,145,270,0,1,0.0,0.0,1.0,0.1875,0.3684210526315789,0.0,0.0679611650485436,0.0,0.0,1.0,0.725,1.0,0.7619047619047619,1.0
797,2019,2019casf,2019casf_qf2m1,qf2m1,64,63,1,0,0.0,0.94017094017094,0.5652173913043478,1.0,0.3055555555555555,1.0,0.5818181818181818,0.0499999999999999,1.0,0.7826086956521738,0.8000000000000002,0.35,0.0666666666666669,0.3763636363636364
