,year,competition,match,mtype,bscore,rscore,blue_won,red_won,Blue_Traditional_Scoring_High,Blue_Traditional_Scoring_Low,Blue_Technical_Scoring,Blue_Autonomous_Scoring,Blue_Endgame,Blue_Fouls,Blue_Defense,Red_Traditional_Scoring_High,Red_Traditional_Scoring_Low,Red_Technical_Scoring,Red_Autonomous_Scoring,Red_Endgame,Red_Fouls,Red_Defense
6976,2019,2019micmp,2019micmp_f1m5,f1m5,98,90,1,0,0.9945652173913044,0.90625,0.8461538461538461,1.0,0.5,0.8125,0.4224872231686539,0.7989130434782609,0.875,0.8173076923076922,1.0,0.5416666666666666,1.0,1.0
6988,2019,2019mndu2,2019mndu2_qf3m3,qf3m3,65,67,0,1,0.5242165242165243,0.5964912280701754,0.7366071428571428,0.9069767441860468,0.4896421845574388,0.9138198757763976,0.4442896935933149,0.9145299145299144,0.7894736842105262,0.8370535714285715,0.8066860465116279,0.423728813559322,0.7440799689440993,0.1619080779944288
7000,2017,2017hop,2017hop_f1m2,f1m2,450,217,1,0,0.0761600567828941,0.1138707334785766,1.0,0.597915562621445,0.8724279835390946,0.8696049848510833,0.6932168556823384,0.4570135746606334,0.6666666666666666,1.0,0.7051801801801801,0.8719135802469137,0.7995626822157434,0.2595955122527311
7012,2017,2017onlon,2017onlon_qf1m2,qf1m2,205,283,0,1,0.0521376433785192,0.2827380952380952,1.0,0.6498338870431893,0.6178861788617885,0.7651044607566346,0.5858976971673119,0.0938820591625048,0.515625,1.0,0.8195532435740515,0.7571138211382115,0.748907842729353,0.5136271491853742
7015,2019,2019cthar,2019cthar_sf1m1,sf1m1,59,84,0,1,0.2128378378378378,0.8801652892561984,0.5203488372093023,0.9130434782608696,0.6041666666666666,0.7710526315789474,0.318490566037736,0.8243243243243242,0.8126721763085399,0.9069767441860463,0.9431025228126676,0.5324074074074074,0.6830409356725147,0.6566037735849056
7026,2017,2017paphi,2017paphi_qf1m2,qf1m2,285,224,1,0,0.1427603203943314,0.0,0.9914529914529916,0.6721677178229385,0.8613333333333335,0.8312500000000002,0.2705743879472691,0.5292667898952557,0.0,1.0,0.6337137517936396,0.7690476190476191,0.5357142857142857,0.5725047080979283
7034,2017,2017mndu2,2017mndu2_qf1m2,qf1m2,316,305,1,0,0.5144444444444444,0.0476190476190476,0.9928774928774928,0.6617647058823529,0.6365740740740741,0.7175052410901467,0.113647401651287,0.236,0.0533333333333333,0.9914529914529916,0.6443850267379679,0.8333333333333334,0.4257861635220125,0.577950461389024
7038,2017,2017cair,2017cair_qf1m1,qf1m1,255,390,0,1,0.0586152635719905,0.1300813008130081,1.0,0.7239459029435164,0.693877551020408,0.7804659498207887,0.3560920733817932,0.7498033044846576,0.016260162601626,1.0,0.917263325377884,0.8979591836734694,0.8297491039426523,0.5196434752509521
7042,2019,2019miket,2019miket_qf1m1,qf1m1,40,75,0,1,0.4691358024691357,0.5547445255474454,0.7626262626262627,0.8022774327122152,0.2261904761904762,0.4029641322459001,0.4166905239049528,0.8148148148148148,0.8442822384428222,0.8596491228070176,0.8085430968726163,0.513888888888889,0.7591030984459307,0.4169918784938298
7045,2017,2017cacc,2017cacc_qf4m2,qf4m2,140,276,0,1,0.0996453593979759,0.1818181818181818,0.9922299922299924,0.481962481962482,0.604040404040404,0.5272727272727272,0.5086010753155661,0.1830539900949035,0.05,1.0,0.5088726088726089,0.8383333333333334,0.3984615384615385,0.3941556610136237
7050,2019,2019oncne,2019oncne_qf1m1,qf1m1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7307692307692308,0.7653679653679655,0.7307249712313003,0.9166666666666666,0.3281893004115226,0.3786488740617179,0.1617761045288451
7074,2019,2019mibg,2019mibg_sf1m2,sf1m2,68,61,1,0,0.7435897435897436,0.9438202247191012,0.8758169934640523,0.8132478632478631,0.5876068376068376,0.7622863247863249,0.388509021842355,0.469090909090909,0.6404834865509023,0.7077837195484254,0.8818181818181818,0.4227272727272727,0.5643939393939393,0.6000000000000001
7084,2019,2019wamou,2019wamou_qf1m1,qf1m1,52,86,0,1,0.1714285714285714,0.4612244897959184,0.5454545454545454,0.9366823652537938,0.2857142857142857,0.6857749469214437,0.4413043478260869,0.8444444444444444,0.8507936507936508,0.7855477855477856,0.7122507122507122,0.5700483091787439,0.2646850672328378,0.6538647342995169
7098,2019,2019njski,2019njski_qf2m2,qf2m2,85,96,0,1,0.4987012987012988,0.6609002976190476,0.8856209150326798,0.8226600985221676,0.494047619047619,0.6313725490196079,0.4392344497607656,0.640909090909091,0.8300781249999999,0.7463235294117648,0.8491379310344828,0.4427083333333333,0.5568627450980391,0.44066985645933
7099,2017,2017casd,2017casd_sf2m2,sf2m2,236,248,0,1,0.1407742584213172,0.0033524904214559,1.0,0.6530513511645587,0.6490384615384616,0.8112609040444093,0.4514549121290694,0.2405228758169934,0.0755427841634738,0.9943019943019944,0.4977837675950884,0.9583333333333334,0.8442153493699885,0.20374531835206
7103,2017,2017mnri,2017mnri_sf1m3,sf1m3,333,395,0,1,0.5263157894736842,0.0,0.9914529914529916,0.7347800925925926,0.9130434782608696,0.5441860465116279,0.2748902748902753,0.0497076023391812,0.0,1.0,0.884548611111111,0.8454106280193235,0.6156330749354005,0.1084199584199585
7116,2017,2017miann,2017miann_qf2m1,qf2m1,210,312,0,1,0.0129870129870129,0.0,0.963980463980464,0.6936416184971099,0.7619047619047619,0.6071428571428572,0.6437969333153469,0.7676767676767676,0.2345679012345679,1.0,0.750894577484173,0.9382716049382716,0.6276371308016878,0.264733792653213
7129,2019,2019txpla,2019txpla_qf4m1,qf4m1,52,50,1,0,0.5370843989769821,0.8682864450127877,0.5399698340874812,0.9134199134199134,0.2203811101905551,0.5644555694618273,0.3703703703703707,0.3913043478260869,0.7572463768115941,0.5897435897435898,0.7727272727272728,0.203890006706908,0.4832826747720364,0.4902998236331569
7135,2017,2017wapp,2017wapp_qf3m1,qf3m1,210,309,0,1,0.0729773462783171,0.0,1.0,0.6417508417508416,0.6263888888888888,0.7840909090909092,0.612089810017271,0.0035598705501618,0.1666666666666666,1.0,0.5952861952861953,0.8555555555555555,0.6590909090909091,0.6950489349453078
7149,2019,2019wayak,2019wayak_qf4m2,qf4m2,42,71,0,1,0.1836734693877551,0.7326388888888888,0.5010060362173038,0.8306878306878307,0.3970588235294117,0.7371048252911813,0.7432306255835667,0.2857142857142856,0.8033625730994151,0.4603409933283913,0.9551656920077972,0.5479876160990712,0.6651195376127507,0.2187822497420019
7172,2017,2017nhbed,2017nhbed_qf1m1,qf1m1,341,330,1,0,0.861111111111111,0.0024487297214569,1.0,0.9606506835422498,0.975609756097561,0.6445803601766905,0.385520029400955,0.0535714285714285,0.0566706021251475,1.0,0.877327491785323,0.9094076655052264,0.5718654434250765,0.3450937155457551
7177,2017,2017mitvc,2017mitvc_qf1m1,qf1m1,308,305,1,0,0.4931972789115647,0.0048484848484848,1.0,0.6375278893351183,0.9047619047619048,0.4275862068965517,0.4385050064439377,0.393157262905162,0.0213903743315508,1.0,0.8866446176864321,0.9327731092436974,0.5111561866125761,0.5822578858052592
7189,2017,2017mitvc,2017mitvc_qf3m3,qf3m3,255,330,0,1,0.064625850340136,0.1987878787878788,1.0,0.7846497099509149,0.8095238095238094,0.3862068965517242,0.2896996133637355,0.1672335600907029,0.0323232323232323,1.0,0.6442436412315931,0.9047619047619048,0.8505747126436782,0.113330689666567
7207,2017,2017ncral,2017ncral_sf1m2,sf1m2,255,315,0,1,0.0379267357115458,0.0972222222222222,1.0,0.7592592592592592,0.8605072463768115,0.7690936863543788,0.3674019607843136,0.0537015726889144,0.1910331384015594,1.0,0.8636149761376622,0.8848207475209763,0.9592668024439918,0.5444788441692467
7220,2019,2019oncmp1,2019oncmp1_qf4m2,qf4m2,55,71,0,1,0.3433962264150942,0.9555555555555556,0.5780219780219781,0.9466666666666668,0.591304347826087,0.6653763440860215,0.5090909090909091,0.3762486126526081,0.9131652661064426,0.6923076923076924,0.9607843137254902,0.7416879795396419,0.7801391524351676,0.6997708174178768
7224,2019,2019njtab,2019njtab_sf1m3,sf1m3,60,81,0,1,0.5349794238683129,0.9103859103859104,0.7111111111111111,0.8248971193415637,0.4857142857142857,0.4866385372714486,0.3070667106275411,0.6296296296296297,0.8592074592074592,0.7390476190476191,0.9288888888888888,0.5485714285714286,0.189873417721519,0.1167161226508406
7241,2019,2019oncmp1,2019oncmp1_qf3m1,qf3m1,59,88,0,1,0.412398921832884,0.8265306122448979,0.7040816326530611,0.9714285714285714,0.4720496894409938,0.8666666666666666,0.6307977736549168,0.7515723270440251,0.8783068783068783,0.7948717948717948,0.9592592592592591,0.5652173913043478,0.7543608124253285,0.1847041847041844
7242,2019,2019pawch,2019pawch_qf2m3,qf2m3,74,80,0,1,0.3120772946859904,0.9088050314465408,0.7982456140350876,0.7658119658119658,0.4109014675052411,0.7013645224171539,0.430812324929972,0.4635774218154081,0.943412777226084,0.65148891966759,0.8007017543859648,0.4036411784177424,0.8299168975069252,0.4978328173374611
7302,2017,2017utwv,2017utwv_sf1m1,sf1m1,248,278,0,1,0.0392366684501515,0.1045025013896609,0.9816849816849818,0.6571060856775143,0.7904761904761907,0.6190476190476191,0.2629955267623014,0.1685393258426966,0.0817120622568093,0.9893162393162394,0.7403474903474905,0.7999999999999999,0.8101851851851851,0.1213108643117899
7307,2017,2017cmptx,2017cmptx_sf1m1,sf1m1,445,351,1,0,0.0,0.01,1.0,0.6830769230769231,0.9333333333333332,0.7958333333333334,1.0,0.6906593406593408,0.3999999999999999,1.0,0.9175384615384616,0.8666666666666667,0.8541666666666666,0.3629343629343627
7308,2019,2019ksla,2019ksla_sf1m1,sf1m1,69,68,1,0,0.6594982078853047,0.6481481481481483,0.6863572433192687,0.9520987654320988,0.4177292046144505,0.8268343815513627,0.4796014288400073,0.5806451612903226,0.7946428571428572,0.8101265822784809,0.9155555555555556,0.6502732240437159,0.8415094339622642,0.754653130287648
7325,2019,2019isde2,2019isde2_qf1m2,qf1m2,0,79,0,1,0.2874149659863945,0.8599717114568599,0.6459627329192547,0.8499550763701706,0.466089466089466,0.269596531711069,0.3006891857398117,0.5604010025062657,0.9231196803890916,0.8909610983981692,0.704932141674942,0.5255050505050505,0.3711157482546306,0.793150684931507
7337,2017,2017gush,2017gush_qf2m2,qf2m2,115,220,0,1,0.0737179487179487,0.0,0.9572649572649572,0.3128787878787879,0.3214285714285714,0.7716049382716049,0.4259803921568623,0.0026709401709401,0.0,0.9952516619183286,0.7234848484848486,0.9523809523809526,0.7901234567901234,0.4718954248366011
7342,2019,2019txcha,2019txcha_sf2m3,sf2m3,69,79,0,1,0.8333333333333334,0.7900608519269778,0.8355742296918768,0.8128342245989305,0.3852769177846577,0.4655462184873949,0.2202145680406551,0.3834586466165413,0.9166666666666666,0.6904761904761904,0.9204545454545454,0.5515543244075101,0.5578947368421052,0.2184314541293948
7352,2017,2017onlon,2017onlon_qf4m3,qf4m3,255,235,1,0,0.0875912408759124,0.0,0.9949723479135244,0.654172366621067,0.7178383548541368,0.6544989537316902,0.4730217336577995,0.1274939172749392,0.1583333333333333,1.0,0.7392248062015504,0.7620596205962059,0.847167325428195,0.7500713266761768
7354,2019,2019isde3,2019isde3_qf4m2,qf4m2,66,69,0,1,0.5048076923076924,0.889908256880734,0.6831467661691542,0.8977864583333334,0.5426356589147288,0.6505775577557756,0.1663925438596487,0.6025641025641025,0.8702490170380078,0.6329068941009238,0.8229166666666666,0.4418604651162791,0.751060820367751,0.3793859649122808
7356,2019,2019cave,2019cave_qf2m2,qf2m2,78,0,1,0,0.4183238636363636,0.8750000000000001,0.7108843537414966,0.9650735294117648,0.4816017316017316,0.4878048780487805,0.4574074074074075,0.4420995670995671,0.731958762886598,0.6185617103984451,0.9068627450980392,0.2906617192331478,0.5853658536585366,0.2777021919879061
7357,2017,2017inwla,2017inwla_sf1m3,sf1m3,213,255,0,1,0.1622718052738337,0.0429864253393665,0.9899446958270488,0.6388372599253195,0.7943690296631473,0.65353718579943,0.0412701236324825,0.0712643678160919,0.0243589743589743,0.9914529914529916,0.8196555650441218,0.905982905982906,0.4449339207048459,0.3495152539357823
7387,2019,2019nhsnh,2019nhsnh_qf2m2,qf2m2,46,30,1,0,0.1142473118279569,0.8175438596491228,0.4646282973621103,0.7417582417582418,0.2816091954022988,0.6207627118644067,0.6836034912718206,0.2457757296466974,0.4531328320802005,0.592668722165125,0.6907378335949765,0.4072249589490969,0.2881355932203389,0.6419665122907022
7392,2019,2019nyli,2019nyli_sf1m3,sf1m3,46,49,0,1,0.3838383838383838,0.7815689705453485,0.8861197646244378,0.8326023391812866,0.538047138047138,0.7091906721536351,0.2826825127334472,0.8242424242424242,0.8976377952755904,0.909657320872274,0.85,0.4945454545454546,0.2901234567901235,0.0700339558573858
7395,2019,2019okok,2019okok_sf2m3,sf2m3,66,50,1,0,0.6359259259259259,0.8401084010840109,0.9241338112305854,0.8814814814814814,0.2934714375392341,0.6728395061728394,0.2282828282828281,0.5247186147186147,0.7713018688628445,0.8645207838756227,0.6406926406926406,0.3904174921124073,0.6594516594516594,0.3216843762298308
7414,2019,2019wapp,2019wapp_qf1m2,qf1m2,78,86,0,1,0.6499999999999999,0.7083333333333334,0.6473214285714285,0.8813559322033898,0.4111111111111111,0.875,0.4355828220858899,0.7999999999999999,0.7037037037037037,0.9404761904761906,0.9717514124293783,0.4814814814814815,0.7847222222222223,0.4969325153374237
7418,2017,2017txwo,2017txwo_f1m1,f1m1,341,183,1,0,0.7419127988748242,0.0,1.0,0.8703703703703702,0.959349593495935,0.7731185343125642,0.8320109917848458,0.2139314531053372,0.0,1.0,0.9063947748158276,0.8635002139495079,0.2379019688524794,0.5854373947742826
7423,2019,2019txaus,2019txaus_qf3m2,qf3m2,49,67,0,1,0.3518518518518518,0.5714285714285715,0.5331262939958593,0.7142857142857144,0.27286470143613,0.8344058344058345,0.762516469038208,0.5594541910331383,0.7854251012145749,0.5911517925247902,0.8218623481781376,0.5925925925925926,0.5650387229334598,0.3626655571735659
7447,2019,2019mibro,2019mibro_qf1m2,qf1m2,70,85,0,1,0.3354166666666667,0.7507246376811594,0.6315789473684211,0.8933333333333334,0.3499999999999999,0.0777777777777777,0.1582914572864322,0.71875,0.8985507246376812,0.8035714285714287,0.9571428571428572,0.673611111111111,0.7817460317460317,0.6873255164712453
7452,2017,2017migul,2017migul_qf4m1,qf4m1,255,260,0,1,0.1215277777777777,0.3686635944700461,1.0,0.7121711917449041,0.768009768009768,0.6883116883116882,0.4592374131030126,0.1915849673202614,0.0404807084123972,1.0,0.7063002821021837,0.8974358974358975,0.6221033868092691,0.335468841001747
7468,2019,2019mdoxo,2019mdoxo_sf2m1,sf2m1,64,72,0,1,0.5864197530864198,0.8743169398907105,0.6321084864391951,0.831951354339414,0.4708994708994709,0.5392428439519853,0.6303793672214721,0.5666666666666667,0.7401639344262295,0.6358267716535433,0.7731343283582089,0.5952380952380952,0.817174515235457,0.3591542959964012
7472,2019,2019mialp,2019mialp_sf1m1,sf1m1,45,86,0,1,0.0663443459575611,0.834625322997416,0.4203921568627451,0.8149509803921569,0.3897435897435897,0.6678622668579628,0.2839564975787887,0.6484018264840182,0.8966408268733851,0.7691228070175438,0.8481359649122808,0.717948717948718,0.7118100128369704,0.3496697208608568
7481,2019,2019mosl,2019mosl_f1m2,f1m2,87,56,1,0,0.6190476190476191,0.8289085545722713,0.9047619047619048,0.9771689497716896,0.5698924731182796,0.9107142857142856,0.2153805496828753,0.8285714285714286,0.8495575221238938,0.9722222222222224,0.91324200913242,0.4247311827956989,0.4642857142857143,0.2233086680761097
7483,2019,2019onto1,2019onto1_qf4m2,qf4m2,54,68,0,1,0.2589473684210526,0.9182825484764544,0.5263157894736843,0.9782608695652174,0.2241086587436332,0.3485663579391049,0.3314226159458051,0.0879999999999999,0.7356725146198829,0.4006734006734007,0.95,0.4322580645161289,0.7836318932209343,0.5927392739273928
7491,2017,2017ausp,2017ausp_f1m2,f1m2,256,260,0,1,0.0385964912280701,0.3847549909255898,0.9865047233468286,0.712935639311195,0.9027975343764816,0.7548065368901705,0.1929509256353034,0.7789473684210527,0.0957854406130268,0.9952516619183286,0.8871540099361249,0.7402402402402403,0.7460679857940132,0.4643698923169556
7500,2019,2019micmp4,2019micmp4_qf1m2,qf1m2,72,97,0,1,0.4845679012345679,0.8055555555555555,0.6472491909385113,0.9777777777777776,0.5668188736681887,0.6593530239099858,0.6520241171403961,0.8333333333333334,0.9328703703703703,0.9045307443365695,0.9766666666666666,0.4598173515981735,0.7548523206751053,0.6162790697674418
7504,2019,2019mibel,2019mibel_sf2m1,sf2m1,64,73,0,1,0.2430555555555555,0.8082264957264956,0.5537974683544303,0.7735507246376812,0.4522435897435897,0.66,0.3579136690647481,0.4839506172839507,0.8395061728395062,0.7067510548523207,0.9468599033816424,0.6150997150997152,0.6466666666666666,0.5627498001598722
7505,2017,2017nyny,2017nyny_sf2m2,sf2m2,243,325,0,1,0.1169298768375049,0.1517857142857143,0.9893162393162394,0.8070557491289199,0.8388157894736841,0.6755238489109457,0.2958492787753897,0.0615371032534322,0.0,0.9857549857549855,0.8322848109433475,0.7041910331384015,0.7415985050393653,0.3449848631871983
7507,2017,2017arli,2017arli_qf2m2,qf2m2,165,287,0,1,0.0305555555555555,0.0662337662337662,0.954156954156954,0.6034322820037107,0.6233766233766234,0.5687103594080338,0.3635998392928886,0.1374999999999999,0.0397959183673469,0.993894993894994,0.5954810495626822,0.8489795918367347,0.4767441860465116,0.4008494518739598
7511,2017,2017njski,2017njski_qf2m2,qf2m2,445,209,1,0,0.0550108932461873,0.1372549019607843,1.0,0.8749513050253213,0.8012718600953895,0.6101843722563652,0.4310238069819582,0.1527777777777777,0.0,1.0,0.836644591611479,0.7477477477477478,0.8564321250888415,0.382525278714027
7513,2017,2017vagle,2017vagle_f1m1,f1m1,255,395,0,1,0.0701617401003904,0.0311688311688311,1.0,0.9367776677080952,0.8886158886158887,0.9409090909090908,0.0607814761215631,0.0052147239263803,0.1542857142857142,1.0,0.87957530036323,0.9144144144144144,0.8150000000000001,0.1736613603473227
7517,2017,2017cacc,2017cacc_sf1m3,sf1m3,290,330,0,1,0.049476688867745,0.0,0.9943019943019944,0.3590388007054674,0.8137037037037037,0.516,0.3233035761730164,0.8309546463685379,0.125,1.0,0.8130511463844797,0.8486111111111111,0.7400000000000001,0.5095249481906584
7523,2019,2019nhsnh,2019nhsnh_f1m1,f1m1,77,77,0,0,0.4086021505376344,0.8056140350877193,0.7889688249400479,0.956043956043956,0.5655172413793104,0.6118644067796609,0.1259351620947635,0.6192283364958887,0.7973581011351909,0.7010861898716322,0.8496013790131438,0.5363083164300203,0.5441674975074776,0.4058970221505065
7525,2019,2019flor,2019flor_qf4m2,qf4m2,68,77,0,1,0.4502164502164502,0.7806060606060606,0.6528138528138528,0.8366013071895425,0.4696969696969697,0.3667180277349768,0.2754770435797017,0.7047619047619048,0.6317948717948719,0.9047619047619048,0.9125188536953244,0.4487179487179487,0.4641460234680574,0.2212507932031304
7530,2017,2017milsu,2017milsu_f1m2,f1m2,340,212,1,0,0.5034013605442177,0.035987404408457,1.0,0.9559207094418364,0.9347826086956522,0.6546854942233633,0.4983290351131524,0.1768707482993197,0.0341880341880341,1.0,0.8103808033385499,0.7608695652173912,0.6655969191270861,0.2215134821687447
7550,2019,2019casj,2019casj_sf1m2,sf1m2,85,67,1,0,0.2736318407960199,0.9111111111111112,0.6021052631578948,0.9310734463276836,0.4444444444444445,0.7398976982097185,0.4594285714285712,0.539609644087256,0.6959706959706958,0.76140350877193,0.7770534550195567,0.6025641025641025,0.6275821365335432,0.649230769230769
7567,2019,2019onham,2019onham_qf4m1,qf4m1,47,75,0,1,0.2415584415584416,0.6885102664919179,0.4741641337386018,0.93900481540931,0.2387755102040816,0.8112874779541447,0.509813961426865,0.375,0.81651376146789,0.5305851063829787,0.9143258426966292,0.5946428571428571,0.861111111111111,0.5866188769414578
7568,2019,2019arli,2019arli_f1m2,f1m2,80,43,1,0,0.0501543209876543,0.8723404255319149,0.5454282407407408,0.8826219512195123,0.4739583333333333,0.7973790322580645,0.1168711656441718,0.1069958847736625,0.8208037825059101,0.4734567901234568,0.9073170731707316,0.3888888888888889,0.6419354838709678,0.2196319018404907
7572,2019,2019mikk,2019mikk_sf1m2,sf1m2,70,89,0,1,0.2611111111111111,0.748235294117647,0.6733333333333333,0.9333333333333336,0.62,0.872,0.4926553672316388,0.9017094017094016,0.8796380090497737,0.9384615384615383,0.8615384615384615,0.5846153846153846,0.4215384615384616,0.6965087643053746
7587,2019,2019cmptx,2019cmptx_sf1m14,sf1m14,141,108,1,0,0.6186868686868687,0.8854166666666666,0.8148148148148149,1.0,0.84375,0.9074074074074072,0.7497249724972496,0.7818181818181819,0.8083333333333332,0.7878787878787877,0.8000000000000002,0.6,0.6444444444444445,0.3828382838283827
7599,2019,2019mishe,2019mishe_qf1m2,qf1m2,75,68,1,0,0.546875,0.9135802469135804,0.6301100628930817,0.9332386363636364,0.3240740740740741,0.5543981481481483,0.1518248175182479,0.75,0.7936507936507935,0.6163522012578616,0.862012987012987,0.6975308641975309,0.1203703703703705,0.2408759124087592
7607,2019,2019isde2,2019isde2_sf1m2,sf1m2,41,57,0,1,0.2913165266106443,0.6678314890312561,0.7813299232736574,0.7854236034036256,0.451574569221628,0.6451585039302065,0.517219633535368,0.5604010025062657,0.9231196803890916,0.8909610983981692,0.704932141674942,0.5255050505050505,0.3711157482546306,0.793150684931507
7617,2017,2017nhbb,2017nhbb_f1m3,f1m3,302,185,1,0,0.1585760517799352,0.0173611111111111,1.0,0.7015615041427662,0.6999999999999998,0.7925925925925926,0.5962962962962963,0.0960086299892125,0.0694444444444444,0.9857549857549858,0.5513596770766943,0.7000000000000001,0.6305555555555555,0.4751076658053403
7643,2019,2019bcvi,2019bcvi_sf1m2,sf1m2,54,69,0,1,0.145,0.726953477868112,0.4433982683982684,0.8967261904761905,0.308912037037037,0.7614563106796116,0.5349408983451539,0.7764705882352941,0.888888888888889,0.8138528138528139,0.9117647058823528,0.4944444444444444,0.4317913573196268,0.5047142261159784
7650,2017,2017ilrr,2017ilrr_f1m2,f1m2,269,375,0,1,0.0106047578102608,0.0363636363636363,1.0,0.6808492782813026,0.9084362139917695,0.8712121212121212,0.5692266774741004,0.8710232158211522,0.1999999999999999,1.0,0.8824773413897281,0.9407407407407408,0.5954545454545453,0.6764735682261458
7655,2017,2017cama,2017cama_qf2m3,qf2m3,232,305,0,1,0.042571306939123,0.0494791666666666,0.9857549857549858,0.5816170861937452,0.7123655913978495,0.6460843373493975,0.5603290676416817,0.063005534269902,0.35,0.954985754985755,0.816933638443936,0.881720430107527,0.822289156626506,0.3745277269957343
7672,2019,2019micmp2,2019micmp2_qf4m3,qf4m3,85,102,0,1,0.79009900990099,0.8936073059360728,0.7888888888888889,0.9612293144208038,0.6440801457194899,0.4234234234234234,0.1685823754789271,0.7192778101339546,0.8701316142895514,0.8235294117647057,0.9392991239048812,0.8306010928961749,0.6359300476947535,0.1563710123547851
7673,2017,2017melew,2017melew_qf2m1,qf2m1,395,305,1,0,0.4568600989653621,0.9606837606837608,0.972079772079772,0.8126126126126126,0.8086956521739131,0.524390243902439,0.2115953460855848,0.0773199968246407,0.8687782805429863,1.0,0.8124006359300476,0.8976982097186702,0.7327833572453372,0.3368287958054454
7674,2017,2017hiho,2017hiho_qf2m3,qf2m3,226,186,1,0,0.6127083333333334,0.075268817204301,0.968482905982906,0.6490118850193477,0.5799418604651163,0.6786008230452675,0.3342830009496676,0.1237414965986394,0.489247311827957,0.963980463980464,0.6202321724709786,0.6943521594684384,0.7788359788359789,0.6584814362592138
7687,2019,2019onosh,2019onosh_sf2m1,sf2m1,55,62,0,1,0.2305882352941176,0.6743393009377664,0.7309236947791163,0.912341407151096,0.5063938618925831,0.7634340222575516,0.5547385620915039,0.2947368421052632,0.648741418764302,0.8226590572817587,0.9174406604747164,0.3386727688787185,0.4640113798008534,0.355994152046784
7709,2017,2017mibro,2017mibro_qf1m1,qf1m1,231,280,0,1,0.2311111111111111,0.0803571428571428,0.9877899877899878,0.6378253325621747,0.8142857142857144,0.5836734693877551,0.5394761285528517,0.2696296296296296,0.0434027777777777,1.0,0.8966261808367072,0.8366255144032922,0.6063492063492064,0.3999422048836874
7725,2019,2019mndu,2019mndu_qf1m2,qf1m2,50,67,0,1,0.1786283891547049,0.7103594080338267,0.4148936170212766,0.883116883116883,0.2536130536130536,0.541125541125541,0.3969193975457677,0.5413533834586466,0.8023255813953488,0.6783181357649443,0.8265306122448979,0.5168498168498168,0.6904761904761904,0.4074985459263567
7727,2017,2017mishe,2017mishe_qf1m2,qf1m2,260,314,0,1,0.0676882239382239,0.201058201058201,1.0,0.8348302921433298,0.8029878618113911,0.7027027027027026,0.4907227492665829,0.3225788288288287,0.0271604938271604,1.0,0.7639532318552834,0.9215686274509804,0.7756756756756756,0.7306358821960605
7731,2017,2017tnkn,2017tnkn_qf1m1,qf1m1,260,259,1,0,0.1366336633663366,0.0580645161290322,1.0,0.7235721703011423,0.8596491228070176,0.9013806706114398,0.5648929663608558,0.297029702970297,0.0806451612903225,0.9928774928774928,0.8722164532133379,0.712719298245614,0.834319526627219,0.745565749235474
7748,2017,2017milsu,2017milsu_qf4m1,qf4m1,305,280,1,0,0.0228091236494597,0.0563097033685269,1.0,0.6865046488078801,0.8179880647911336,0.676829268292683,0.2576705950573911,0.0581632653061224,0.0911680911680911,1.0,0.4727699530516432,0.8352657004830917,0.8016260162601627,0.5257562578525177
7751,2019,2019pascs,2019pascs_sf1m1,sf1m1,34,65,0,1,0.3496503496503497,0.9222027972027972,0.6037000973709835,0.923076923076923,0.3333333333333333,0.7765151515151515,0.8883994126284877,0.3737373737373737,0.9280303030303032,0.5738396624472575,0.9487179487179488,0.3481481481481481,0.7319023569023568,0.6026431718061671
7761,2019,2019flwp,2019flwp_qf2m1,qf2m1,54,53,1,0,0.1053639846743295,0.6933760683760685,0.2527322404371585,0.8500000000000001,0.6527777777777778,0.7472527472527473,0.5527809307604995,0.2914614121510673,0.9065934065934064,0.5474238875878221,0.8904761904761904,0.4464285714285714,0.6279434850863422,0.3390627533646831
7771,2017,2017micen,2017micen_sf2m1,sf2m1,240,175,1,0,0.0526315789473684,0.1335795629424438,0.9734592892487628,0.6036778693722257,0.6379585326953748,0.6474195196729688,0.4295939849624061,0.0208333333333333,0.0204678362573099,0.9946581196581196,0.7289156626506025,0.5934343434343434,0.8098705501618123,0.5271428571428571
7790,2019,2019mabri,2019mabri_f1m2,f1m2,69,79,0,1,0.5986842105263159,0.8001784121320249,0.8532388663967612,0.90802764486975,0.4714285714285715,0.6703078450844092,0.2944727409922655,0.7916666666666666,0.9435028248587568,0.907051282051282,0.9231200897867564,0.578042328042328,0.8322851153039833,0.5757334395327227
7793,2017,2017ncgre,2017ncgre_sf1m2,sf1m2,260,235,1,0,0.024024024024024,0.4254992319508449,0.9857549857549855,0.7152398299939285,0.6481481481481483,0.6827551533433885,0.3904825143868964,0.0487987987987988,0.0440860215053763,1.0,0.6595324833029751,0.7952674897119341,0.8449974861739568,0.5248428508189461
7817,2019,2019txpla,2019txpla_f1m1,f1m1,59,80,0,1,0.1235697940503432,0.7528604118993134,0.6450742240215925,0.8714969241285031,0.4788732394366197,0.6461366181410974,0.2352176738141652,0.8115942028985508,0.9102254428341384,0.6552706552706554,0.7972582972582973,0.4707876890975482,0.8061465721040189,0.5500685871056241
